email,ticket_id,issue_type,satisfaction_rating
user_b79bded2@gmail.com,TKT-013471,Damaged Item,1
user_07d4d99c@gmail.com,TKT-013472,Late Delivery,5
user_7a6e597c@gmail.com,TKT-013473,Late Delivery,4
user_ce3a0f7f@gmail.com,TKT-013474,Damaged Item,1
user_a53e2daf@gmail.com,TKT-013475,Damaged Item,5
user_8ce274e2@gmail.com,TKT-013476,Late Delivery,1
user_0a510d78@gmail.com,TKT-013477,Late Delivery,5
user_70c7b03f@gmail.com,TKT-013478,Late Delivery,1
user_6f3ac928@gmail.com,TKT-013479,Damaged Item,4
user_99f61b9e@gmail.com,TKT-013480,Damaged Item,1
user_a3f3cf61@gmail.com,TKT-013481,Damaged Item,1
user_8611e516@gmail.com,TKT-013482,Late Delivery,1
user_20ef01dd@gmail.com,TKT-013483,Damaged Item,2
user_2351e74f@gmail.com,TKT-013484,Damaged Item,4
user_e1f75871@gmail.com,TKT-013485,Late Delivery,4
user_897201fd@gmail.com,TKT-013486,Late Delivery,4
user_66a3c167@gmail.com,TKT-013487,Damaged Item,4
user_3248d94d@gmail.com,TKT-013488,Late Delivery,1
user_11be24c6@gmail.com,TKT-013489,Late Delivery,2
user_b818a223@gmail.com,TKT-013490,Late Delivery,1
user_991b34b2@gmail.com,TKT-013491,Late Delivery,4
user_672a85aa@gmail.com,TKT-013492,Late Delivery,5
user_1d7c9132@gmail.com,TKT-013493,Damaged Item,1
user_741529ab@gmail.com,TKT-013494,Late Delivery,1
user_a6b0fe83@gmail.com,TKT-013495,Damaged Item,3
user_d7855a88@gmail.com,TKT-013496,Damaged Item,4
user_208ff27c@gmail.com,TKT-013497,Damaged Item,4
user_065102c8@gmail.com,TKT-013498,Late Delivery,2
user_0347fa27@gmail.com,TKT-013499,Late Delivery,4
user_b80e7c4f@gmail.com,TKT-013500,Late Delivery,2
user_0e627c64@gmail.com,TKT-013501,Damaged Item,4
user_eacf958e@gmail.com,TKT-013502,Damaged Item,2
user_4b7b6e49@gmail.com,TKT-013503,Damaged Item,3
user_af80cd98@gmail.com,TKT-013504,Damaged Item,5
user_92118110@gmail.com,TKT-013505,Late Delivery,5
user_e0e5bfb3@gmail.com,TKT-013506,Late Delivery,3
user_33d548bd@gmail.com,TKT-013507,Late Delivery,5
user_1b0cc6f6@gmail.com,TKT-013508,Late Delivery,3
user_d1712e29@gmail.com,TKT-013509,Damaged Item,4
user_f4f3461e@gmail.com,TKT-013510,Late Delivery,2
user_8836d142@gmail.com,TKT-013511,Damaged Item,5
user_5914429b@gmail.com,TKT-013512,Late Delivery,1
user_e23a255c@gmail.com,TKT-013513,Late Delivery,3
user_571b56c7@gmail.com,TKT-013514,Late Delivery,2
user_a05e4035@gmail.com,TKT-013515,Damaged Item,1
user_a52d4d2f@gmail.com,TKT-013516,Damaged Item,3
user_b1c9793b@gmail.com,TKT-013517,Damaged Item,5
user_f9d3fcf0@gmail.com,TKT-013518,Late Delivery,5
user_5f804d66@gmail.com,TKT-013519,Late Delivery,3
user_f9d4024c@gmail.com,TKT-013520,Damaged Item,1
user_df79caee@gmail.com,TKT-013521,Late Delivery,1
user_8db23ea8@gmail.com,TKT-013522,Damaged Item,3
user_c7687d27@gmail.com,TKT-013523,Late Delivery,2
user_8091550a@gmail.com,TKT-013524,Damaged Item,3
user_7f11d8cb@gmail.com,TKT-013525,Damaged Item,1
user_27750a2a@gmail.com,TKT-013526,Damaged Item,2
user_0dc6af7f@gmail.com,TKT-013527,Damaged Item,2
user_19f8f989@gmail.com,TKT-013528,Damaged Item,4
user_4703af83@gmail.com,TKT-013529,Late Delivery,5
user_7462256a@gmail.com,TKT-013530,Late Delivery,4
user_ad8e9869@gmail.com,TKT-013531,Damaged Item,2
user_be7e0456@gmail.com,TKT-013532,Damaged Item,2
user_0e1a55bb@gmail.com,TKT-013533,Damaged Item,5
user_503bae71@gmail.com,TKT-013534,Damaged Item,4
user_47bcc63f@gmail.com,TKT-013535,Late Delivery,1
user_c1ed3acc@gmail.com,TKT-013536,Late Delivery,3
user_87ce5e73@gmail.com,TKT-013537,Late Delivery,4
user_66fbda5c@gmail.com,TKT-013538,Late Delivery,2
user_416eb700@gmail.com,TKT-013539,Damaged Item,5
user_57a00f21@gmail.com,TKT-013540,Late Delivery,3
user_86455ab5@gmail.com,TKT-013541,Late Delivery,4
user_a42999dd@gmail.com,TKT-013542,Late Delivery,2
user_cd71c345@gmail.com,TKT-013543,Late Delivery,1
user_305b4a13@gmail.com,TKT-013544,Late Delivery,4
user_4badd97d@gmail.com,TKT-013545,Late Delivery,1
user_60a8f07a@gmail.com,TKT-013546,Late Delivery,5
user_3d7fe6a6@gmail.com,TKT-013547,Damaged Item,4
user_077294e9@gmail.com,TKT-013548,Damaged Item,4
user_0a9854e7@gmail.com,TKT-013549,Late Delivery,1
user_e56182b3@gmail.com,TKT-013550,Damaged Item,2
user_4bac3593@gmail.com,TKT-013551,Damaged Item,1
user_ba0d2a82@gmail.com,TKT-013552,Damaged Item,1
user_7783e58b@gmail.com,TKT-013553,Late Delivery,4
user_f3a00ef0@gmail.com,TKT-013554,Late Delivery,5
user_964c3e09@gmail.com,TKT-013555,Damaged Item,5
user_2f472888@gmail.com,TKT-013556,Late Delivery,4
user_3961601c@gmail.com,TKT-013557,Damaged Item,1
user_bcdd148e@gmail.com,TKT-013558,Late Delivery,4
user_50aca4b5@gmail.com,TKT-013559,Damaged Item,3
user_197df65a@gmail.com,TKT-013560,Late Delivery,3
user_c4bcf5ed@gmail.com,TKT-013561,Late Delivery,4
user_648a5085@gmail.com,TKT-013562,Late Delivery,4
user_faaa6c0b@gmail.com,TKT-013563,Late Delivery,5
user_0d9f520d@gmail.com,TKT-013564,Damaged Item,3
user_257a0a89@gmail.com,TKT-013565,Damaged Item,5
user_10e7dded@gmail.com,TKT-013566,Late Delivery,3
user_0b45aca0@gmail.com,TKT-013567,Late Delivery,3
user_8a1d6a1e@gmail.com,TKT-013568,Damaged Item,2
user_c93c37c8@gmail.com,TKT-013569,Late Delivery,3
user_a50062ee@gmail.com,TKT-013570,Late Delivery,4
user_ed5f2cdb@gmail.com,TKT-013571,Damaged Item,1
user_7a7c40d5@gmail.com,TKT-013572,Damaged Item,5
user_85b3ae9d@gmail.com,TKT-013573,Late Delivery,2
user_a3b24904@gmail.com,TKT-013574,Damaged Item,3
user_c5f0ff39@gmail.com,TKT-013575,Damaged Item,3
user_5aa242b4@gmail.com,TKT-013576,Damaged Item,5
user_b5e44624@gmail.com,TKT-013577,Damaged Item,1
user_096e392e@gmail.com,TKT-013578,Damaged Item,5
user_5cc35d90@gmail.com,TKT-013579,Late Delivery,3
user_0098853a@gmail.com,TKT-013580,Late Delivery,1
user_ec980e08@gmail.com,TKT-013581,Damaged Item,5
user_79f025a1@gmail.com,TKT-013582,Damaged Item,2
user_3b08978b@gmail.com,TKT-013583,Damaged Item,5
user_015ba10e@gmail.com,TKT-013584,Damaged Item,4
user_c8c9de3d@gmail.com,TKT-013585,Damaged Item,4
user_4118b91e@gmail.com,TKT-013586,Late Delivery,3
user_5c97a78a@gmail.com,TKT-013587,Damaged Item,5
user_6f25b6a8@gmail.com,TKT-013588,Late Delivery,1
user_c882c0a7@gmail.com,TKT-013589,Damaged Item,2
user_6692c140@gmail.com,TKT-013590,Damaged Item,3
user_5b8e2b15@gmail.com,TKT-013591,Late Delivery,3
user_b32c5b76@gmail.com,TKT-013592,Damaged Item,3
user_d44af08e@gmail.com,TKT-013593,Damaged Item,4
user_87315ceb@gmail.com,TKT-013594,Damaged Item,3
user_54105fa3@gmail.com,TKT-013595,Damaged Item,1
user_2ae5edfa@gmail.com,TKT-013596,Damaged Item,1
user_7465b598@gmail.com,TKT-013597,Damaged Item,3
user_7aea85f9@gmail.com,TKT-013598,Damaged Item,1
user_2f30a830@gmail.com,TKT-013599,Damaged Item,3
user_1431b66e@gmail.com,TKT-013600,Damaged Item,3
user_80455d82@gmail.com,TKT-013601,Damaged Item,2
user_d468fd7b@gmail.com,TKT-013602,Damaged Item,1
user_a8ad13fa@gmail.com,TKT-013603,Late Delivery,5
user_35959524@gmail.com,TKT-013604,Late Delivery,2
user_1c055b49@gmail.com,TKT-013605,Late Delivery,1
user_72d56caf@gmail.com,TKT-013606,Damaged Item,2
user_cff66352@gmail.com,TKT-013607,Damaged Item,3
user_b27e0969@gmail.com,TKT-013608,Late Delivery,4
user_49367bf5@gmail.com,TKT-013609,Damaged Item,2
user_93ae88cf@gmail.com,TKT-013610,Damaged Item,1
user_55eaa587@gmail.com,TKT-013611,Late Delivery,2
user_f1b1f966@gmail.com,TKT-013612,Damaged Item,4
user_b942b04d@gmail.com,TKT-013613,Damaged Item,3
user_932afa1e@gmail.com,TKT-013614,Damaged Item,4
user_f74edccf@gmail.com,TKT-013615,Late Delivery,4
user_00a218ea@gmail.com,TKT-013616,Late Delivery,3
user_d35579e8@gmail.com,TKT-013617,Late Delivery,3
user_f98b5b5d@gmail.com,TKT-013618,Damaged Item,2
user_a19618a3@gmail.com,TKT-013619,Late Delivery,2
user_69773615@gmail.com,TKT-013620,Late Delivery,3
user_de4935d8@gmail.com,TKT-013621,Late Delivery,1
user_436bdea7@gmail.com,TKT-013622,Damaged Item,1
user_0a0f9036@gmail.com,TKT-013623,Damaged Item,4
user_6113be01@gmail.com,TKT-013624,Late Delivery,2
user_12611e50@gmail.com,TKT-013625,Damaged Item,3
user_5d9a8a6c@gmail.com,TKT-013626,Damaged Item,2
user_560fc03b@gmail.com,TKT-013627,Damaged Item,5
user_d5a09a02@gmail.com,TKT-013628,Damaged Item,5
user_7637489f@gmail.com,TKT-013629,Late Delivery,3
user_ea484338@gmail.com,TKT-013630,Damaged Item,3
user_4716de56@gmail.com,TKT-013631,Damaged Item,3
user_eba4578c@gmail.com,TKT-013632,Damaged Item,3
user_39f31c1a@gmail.com,TKT-013633,Damaged Item,5
user_8f2a016d@gmail.com,TKT-013634,Late Delivery,5
user_e6c4ff8a@gmail.com,TKT-013635,Late Delivery,2
user_47d2b80b@gmail.com,TKT-013636,Damaged Item,4
user_58ee1060@gmail.com,TKT-013637,Late Delivery,5
user_ab36c217@gmail.com,TKT-013638,Late Delivery,5
user_f07019a1@gmail.com,TKT-013639,Damaged Item,5
user_3a4da0e9@gmail.com,TKT-013640,Late Delivery,1
user_841de7f6@gmail.com,TKT-013641,Late Delivery,2
user_126e1754@gmail.com,TKT-013642,Damaged Item,5
user_4c84957a@gmail.com,TKT-013643,Damaged Item,5
user_cff26106@gmail.com,TKT-013644,Damaged Item,2
user_5ec1fb91@gmail.com,TKT-013645,Late Delivery,2
user_bafc5f19@gmail.com,TKT-013646,Late Delivery,2
user_b1b8ee41@gmail.com,TKT-013647,Damaged Item,2
user_ac3d0170@gmail.com,TKT-013648,Late Delivery,3
user_17d985e9@gmail.com,TKT-013649,Late Delivery,2
user_944fa7af@gmail.com,TKT-013650,Damaged Item,3
user_4926c684@gmail.com,TKT-013651,Damaged Item,2
user_717f1dc5@gmail.com,TKT-013652,Damaged Item,2
user_afedc37b@gmail.com,TKT-013653,Damaged Item,1
user_0e41533d@gmail.com,TKT-013654,Damaged Item,3
user_5ab8765a@gmail.com,TKT-013655,Late Delivery,1
user_4a5f7507@gmail.com,TKT-013656,Damaged Item,3
user_1dba64c5@gmail.com,TKT-013657,Late Delivery,5
user_3a5c6764@gmail.com,TKT-013658,Damaged Item,5
user_6fa9a7cc@gmail.com,TKT-013659,Late Delivery,2
user_2fd9aad8@gmail.com,TKT-013660,Late Delivery,1
user_a243dc51@gmail.com,TKT-013661,Damaged Item,5
user_185f17e2@gmail.com,TKT-013662,Damaged Item,5
user_4c7b5071@gmail.com,TKT-013663,Late Delivery,2
user_f649dbf0@gmail.com,TKT-013664,Late Delivery,4
user_a423a442@gmail.com,TKT-013665,Damaged Item,1
user_75462999@gmail.com,TKT-013666,Late Delivery,1
user_97af3062@gmail.com,TKT-013667,Damaged Item,1
user_c3dd9b2d@gmail.com,TKT-013668,Damaged Item,1
user_30ddfb93@gmail.com,TKT-013669,Damaged Item,1
user_3ebb2a0f@gmail.com,TKT-013670,Late Delivery,1
user_a3d62db2@gmail.com,TKT-013671,Late Delivery,2
user_8460bf49@gmail.com,TKT-013672,Late Delivery,4
user_ec5237e6@gmail.com,TKT-013673,Late Delivery,4
user_a2d7f342@gmail.com,TKT-013674,Late Delivery,2
user_398a0d73@gmail.com,TKT-013675,Late Delivery,3
user_5cae4d2e@gmail.com,TKT-013676,Damaged Item,1
user_69f7e342@gmail.com,TKT-013677,Damaged Item,2
user_b92f5d19@gmail.com,TKT-013678,Damaged Item,3
user_211ebb34@gmail.com,TKT-013679,Late Delivery,1
user_8f030ee4@gmail.com,TKT-013680,Damaged Item,3
user_dc36c19e@gmail.com,TKT-013681,Damaged Item,2
user_eabe386c@gmail.com,TKT-013682,Late Delivery,1
user_f6ce5612@gmail.com,TKT-013683,Late Delivery,2
user_9498c849@gmail.com,TKT-013684,Late Delivery,1
user_2e44d903@gmail.com,TKT-013685,Damaged Item,2
user_9982778e@gmail.com,TKT-013686,Late Delivery,5
user_160469fb@gmail.com,TKT-013687,Damaged Item,1
user_969dd25b@gmail.com,TKT-013688,Damaged Item,2
user_1cc48564@gmail.com,TKT-013689,Late Delivery,1
user_69414ec3@gmail.com,TKT-013690,Late Delivery,2
user_9bffa0e4@gmail.com,TKT-013691,Damaged Item,3
user_a9a852a3@gmail.com,TKT-013692,Late Delivery,5
user_4cd1a7f6@gmail.com,TKT-013693,Damaged Item,4
user_805363c3@gmail.com,TKT-013694,Late Delivery,3
user_96eb7dd5@gmail.com,TKT-013695,Damaged Item,5
user_3442337a@gmail.com,TKT-013696,Damaged Item,2
user_82c3bf2f@gmail.com,TKT-013697,Damaged Item,1
user_c83903be@gmail.com,TKT-013698,Late Delivery,1
user_4e11a713@gmail.com,TKT-013699,Late Delivery,1
user_8f90c831@gmail.com,TKT-013700,Damaged Item,4
user_0cca3951@gmail.com,TKT-013701,Damaged Item,2
user_a9216bc4@gmail.com,TKT-013702,Late Delivery,2
user_ba064803@gmail.com,TKT-013703,Late Delivery,5
user_1e8f48ab@gmail.com,TKT-013704,Late Delivery,2
user_8359909e@gmail.com,TKT-013705,Late Delivery,3
user_7b70964e@gmail.com,TKT-013706,Late Delivery,5
user_903fccb1@gmail.com,TKT-013707,Late Delivery,4
user_ac4bd679@gmail.com,TKT-013708,Late Delivery,2
user_58ff5484@gmail.com,TKT-013709,Late Delivery,5
user_2000fd41@gmail.com,TKT-013710,Late Delivery,2
user_82d0f187@gmail.com,TKT-013711,Damaged Item,2
user_8c35a225@gmail.com,TKT-013712,Late Delivery,1
user_0010fb34@gmail.com,TKT-013713,Damaged Item,2
user_93711751@gmail.com,TKT-013714,Late Delivery,5
user_15b7e024@gmail.com,TKT-013715,Damaged Item,2
user_b8589027@gmail.com,TKT-013716,Damaged Item,5
user_44f80f94@gmail.com,TKT-013717,Damaged Item,4
user_8a818496@gmail.com,TKT-013718,Late Delivery,1
user_30e2cb2f@gmail.com,TKT-013719,Late Delivery,1
user_a1f13fd5@gmail.com,TKT-013720,Late Delivery,1
user_374ad33a@gmail.com,TKT-013721,Damaged Item,3
user_30fac3a7@gmail.com,TKT-013722,Late Delivery,2
user_ee081c6f@gmail.com,TKT-013723,Damaged Item,3
user_c7e7c929@gmail.com,TKT-013724,Damaged Item,1
user_cec7cf22@gmail.com,TKT-013725,Damaged Item,1
user_dd1640a5@gmail.com,TKT-013726,Damaged Item,4
user_f1ad9d52@gmail.com,TKT-013727,Damaged Item,5
user_7d70da50@gmail.com,TKT-013728,Damaged Item,2
user_6d5dfbd4@gmail.com,TKT-013729,Damaged Item,4
user_47af326d@gmail.com,TKT-013730,Late Delivery,1
user_aa124de4@gmail.com,TKT-013731,Damaged Item,4
user_71d5e9bc@gmail.com,TKT-013732,Damaged Item,1
user_0e1fa5cd@gmail.com,TKT-013733,Late Delivery,2
user_7dae1baa@gmail.com,TKT-013734,Damaged Item,5
user_ae3b415f@gmail.com,TKT-013735,Damaged Item,4
user_40b3dc9f@gmail.com,TKT-013736,Damaged Item,1
user_8abb6a57@gmail.com,TKT-013737,Damaged Item,4
user_8c9ca7a5@gmail.com,TKT-013738,Late Delivery,4
user_7ba3c99c@gmail.com,TKT-013739,Late Delivery,5
user_6f9fe132@gmail.com,TKT-013740,Late Delivery,1
user_dc08eb51@gmail.com,TKT-013741,Damaged Item,4
user_3ce11e56@gmail.com,TKT-013742,Late Delivery,4
user_15db2039@gmail.com,TKT-013743,Damaged Item,2
user_08371b8f@gmail.com,TKT-013744,Damaged Item,4
user_dbbe734f@gmail.com,TKT-013745,Damaged Item,5
user_e8b17068@gmail.com,TKT-013746,Damaged Item,3
user_45a484ff@gmail.com,TKT-013747,Late Delivery,3
user_3c96c4f4@gmail.com,TKT-013748,Late Delivery,3
user_e5b9ad45@gmail.com,TKT-013749,Damaged Item,4
user_c09049ee@gmail.com,TKT-013750,Late Delivery,4
user_4351ecd4@gmail.com,TKT-013751,Damaged Item,1
user_1028ab5a@gmail.com,TKT-013752,Late Delivery,2
user_7a2dccc8@gmail.com,TKT-013753,Late Delivery,5
user_acbb1fa8@gmail.com,TKT-013754,Damaged Item,5
user_c192180b@gmail.com,TKT-013755,Late Delivery,4
user_553e08d1@gmail.com,TKT-013756,Damaged Item,4
user_863586d6@gmail.com,TKT-013757,Damaged Item,1
user_eed29848@gmail.com,TKT-013758,Damaged Item,2
user_273a1f5b@gmail.com,TKT-013759,Damaged Item,5
user_af365457@gmail.com,TKT-013760,Damaged Item,2
user_ab67636a@gmail.com,TKT-013761,Damaged Item,1
user_aa122834@gmail.com,TKT-013762,Late Delivery,2
user_bd73d484@gmail.com,TKT-013763,Damaged Item,4
user_f1cf81d9@gmail.com,TKT-013764,Late Delivery,5
user_f0ccc558@gmail.com,TKT-013765,Late Delivery,3
user_5ebd2c3c@gmail.com,TKT-013766,Damaged Item,5
user_a7738710@gmail.com,TKT-013767,Damaged Item,1
user_8a765fef@gmail.com,TKT-013768,Damaged Item,1
user_fec3e4a7@gmail.com,TKT-013769,Damaged Item,3
user_9ddf3b3f@gmail.com,TKT-013770,Late Delivery,1
user_a7638fe2@gmail.com,TKT-013771,Late Delivery,4
user_337a05aa@gmail.com,TKT-013772,Late Delivery,2
user_9b89c6a9@gmail.com,TKT-013773,Damaged Item,4
user_447cb10f@gmail.com,TKT-013774,Damaged Item,3
user_617f211e@gmail.com,TKT-013775,Late Delivery,2
user_c375bfda@gmail.com,TKT-013776,Late Delivery,5
user_9c9edf19@gmail.com,TKT-013777,Late Delivery,3
user_a2284b35@gmail.com,TKT-013778,Late Delivery,3
user_a7833d72@gmail.com,TKT-013779,Late Delivery,1
user_699ffe78@gmail.com,TKT-013780,Damaged Item,1
user_c6c431ac@gmail.com,TKT-013781,Damaged Item,2
user_65ff6547@gmail.com,TKT-013782,Damaged Item,3
user_c553acdc@gmail.com,TKT-013783,Late Delivery,3
user_87b17699@gmail.com,TKT-013784,Late Delivery,2
user_e65e882d@gmail.com,TKT-013785,Late Delivery,1
user_c398a258@gmail.com,TKT-013786,Late Delivery,4
user_db062747@gmail.com,TKT-013787,Late Delivery,2
user_dbaa4e5c@gmail.com,TKT-013788,Late Delivery,2
user_91ed74cc@gmail.com,TKT-013789,Damaged Item,2
user_64f8a480@gmail.com,TKT-013790,Damaged Item,3
user_ed4293ec@gmail.com,TKT-013791,Damaged Item,3
user_181943d6@gmail.com,TKT-013792,Late Delivery,2
user_4cee717f@gmail.com,TKT-013793,Damaged Item,3
user_35e511c2@gmail.com,TKT-013794,Damaged Item,3
user_71701a9e@gmail.com,TKT-013795,Damaged Item,3
user_a42a5334@gmail.com,TKT-013796,Damaged Item,1
user_c6f8a097@gmail.com,TKT-013797,Damaged Item,3
user_77b4495e@gmail.com,TKT-013798,Damaged Item,4
user_46c03449@gmail.com,TKT-013799,Late Delivery,2
user_70de18a4@gmail.com,TKT-013800,Late Delivery,2
user_81f81319@gmail.com,TKT-013801,Late Delivery,3
user_da22295d@gmail.com,TKT-013802,Late Delivery,2
user_fa7ff48e@gmail.com,TKT-013803,Damaged Item,3
user_feee61b9@gmail.com,TKT-013804,Late Delivery,4
user_31afa346@gmail.com,TKT-013805,Damaged Item,3
user_c87e8830@gmail.com,TKT-013806,Damaged Item,3
user_70398455@gmail.com,TKT-013807,Damaged Item,4
user_0b5c81b5@gmail.com,TKT-013808,Damaged Item,5
user_768572c0@gmail.com,TKT-013809,Damaged Item,1
user_bfbf6b10@gmail.com,TKT-013810,Late Delivery,2
user_b9e2b59b@gmail.com,TKT-013811,Damaged Item,3
user_383a1935@gmail.com,TKT-013812,Damaged Item,2
user_3a39a225@gmail.com,TKT-013813,Late Delivery,4
user_5e30ac16@gmail.com,TKT-013814,Damaged Item,3
user_f7c20fc3@gmail.com,TKT-013815,Late Delivery,3
user_ea9dbe67@gmail.com,TKT-013816,Damaged Item,2
user_6b9066d6@gmail.com,TKT-013817,Late Delivery,5
user_f5d7c4a3@gmail.com,TKT-013818,Damaged Item,5
user_1c92abb5@gmail.com,TKT-013819,Damaged Item,2
user_abf3b74b@gmail.com,TKT-013820,Damaged Item,3
user_f3fa438d@gmail.com,TKT-013821,Late Delivery,2
user_2317da82@gmail.com,TKT-013822,Late Delivery,2
user_ba2c1895@gmail.com,TKT-013823,Late Delivery,3
user_c7a2cdaf@gmail.com,TKT-013824,Damaged Item,2
user_6aff90e0@gmail.com,TKT-013825,Damaged Item,2
user_8ce14668@gmail.com,TKT-013826,Damaged Item,1
user_ddcd40e9@gmail.com,TKT-013827,Late Delivery,5
user_d7827cab@gmail.com,TKT-013828,Damaged Item,3
user_12c70c05@gmail.com,TKT-013829,Damaged Item,2
user_e1ad1fd9@gmail.com,TKT-013830,Damaged Item,2
user_56130a3a@gmail.com,TKT-013831,Late Delivery,5
user_1fe0c3bc@gmail.com,TKT-013832,Damaged Item,3
user_73de59bf@gmail.com,TKT-013833,Late Delivery,1
user_fe680d29@gmail.com,TKT-013834,Late Delivery,3
user_6287730d@gmail.com,TKT-013835,Late Delivery,4
user_61dbce57@gmail.com,TKT-013836,Late Delivery,4
user_ad06c817@gmail.com,TKT-013837,Damaged Item,1
user_9996775e@gmail.com,TKT-013838,Damaged Item,3
user_69446a8d@gmail.com,TKT-013839,Damaged Item,3
user_0d7870ad@gmail.com,TKT-013840,Late Delivery,2
user_3002a57f@gmail.com,TKT-013841,Damaged Item,1
user_1131d0d5@gmail.com,TKT-013842,Late Delivery,2
user_45c673c2@gmail.com,TKT-013843,Damaged Item,4
user_afc55f66@gmail.com,TKT-013844,Damaged Item,4
user_09583d4f@gmail.com,TKT-013845,Damaged Item,4
user_6182f723@gmail.com,TKT-013846,Damaged Item,1
user_eb041bbd@gmail.com,TKT-013847,Damaged Item,3
user_4d44daa2@gmail.com,TKT-013848,Damaged Item,5
user_8a64013c@gmail.com,TKT-013849,Late Delivery,4
user_4df73f98@gmail.com,TKT-013850,Late Delivery,2
user_d37a3d53@gmail.com,TKT-013851,Late Delivery,2
user_127f0ff2@gmail.com,TKT-013852,Late Delivery,1
user_7878d477@gmail.com,TKT-013853,Damaged Item,3
user_b06f1c6b@gmail.com,TKT-013854,Late Delivery,3
user_3d0fec93@gmail.com,TKT-013855,Late Delivery,2
user_4acd6dfc@gmail.com,TKT-013856,Damaged Item,3
user_533bb817@gmail.com,TKT-013857,Damaged Item,1
user_0a8c1dca@gmail.com,TKT-013858,Late Delivery,3
user_62b690c7@gmail.com,TKT-013859,Damaged Item,3
user_a65230a5@gmail.com,TKT-013860,Damaged Item,1
user_f49078ec@gmail.com,TKT-013861,Late Delivery,3
user_3c2fb426@gmail.com,TKT-013862,Damaged Item,2
user_421f6234@gmail.com,TKT-013863,Damaged Item,1
user_a62e0d6d@gmail.com,TKT-013864,Damaged Item,2
user_246fe786@gmail.com,TKT-013865,Damaged Item,1
user_23021146@gmail.com,TKT-013866,Late Delivery,4
user_fb8b8038@gmail.com,TKT-013867,Late Delivery,4
user_b10016d1@gmail.com,TKT-013868,Damaged Item,1
user_85c16cc0@gmail.com,TKT-013869,Damaged Item,1
user_f0dcfe8e@gmail.com,TKT-013870,Damaged Item,5
user_d8ac1d62@gmail.com,TKT-013871,Late Delivery,2
user_4fb9c6a6@gmail.com,TKT-013872,Damaged Item,1
user_ac5b4c28@gmail.com,TKT-013873,Damaged Item,3
user_8e41ce0c@gmail.com,TKT-013874,Late Delivery,2
user_0a91529e@gmail.com,TKT-013875,Late Delivery,2
user_c80e2416@gmail.com,TKT-013876,Late Delivery,4
user_70385f27@gmail.com,TKT-013877,Damaged Item,1
user_eebbddaf@gmail.com,TKT-013878,Damaged Item,4
user_ad483ec6@gmail.com,TKT-013879,Damaged Item,2
user_b24a6637@gmail.com,TKT-013880,Damaged Item,3
user_6aac31a8@gmail.com,TKT-013881,Late Delivery,4
user_459759c0@gmail.com,TKT-013882,Damaged Item,1
user_acdc028a@gmail.com,TKT-013883,Late Delivery,1
user_19fb9d4c@gmail.com,TKT-013884,Damaged Item,2
user_d2f60a44@gmail.com,TKT-013885,Late Delivery,5
user_9c626519@gmail.com,TKT-013886,Damaged Item,2
user_6bbfd8e9@gmail.com,TKT-013887,Damaged Item,3
user_5f1602fa@gmail.com,TKT-013888,Late Delivery,3
user_c73b4559@gmail.com,TKT-013889,Damaged Item,5
user_0d6fc655@gmail.com,TKT-013890,Late Delivery,1
user_7965830b@gmail.com,TKT-013891,Damaged Item,3
user_17c08596@gmail.com,TKT-013892,Damaged Item,4
user_67f93a2c@gmail.com,TKT-013893,Damaged Item,5
user_0fdfbef2@gmail.com,TKT-013894,Late Delivery,1
user_58de4d62@gmail.com,TKT-013895,Late Delivery,1
user_375f4e60@gmail.com,TKT-013896,Damaged Item,2
user_00705dcb@gmail.com,TKT-013897,Damaged Item,4
user_a41f2e9a@gmail.com,TKT-013898,Late Delivery,2
user_2d632b5e@gmail.com,TKT-013899,Late Delivery,1
user_8c19654e@gmail.com,TKT-013900,Late Delivery,5
user_f5b37fd5@gmail.com,TKT-013901,Damaged Item,5
user_996f0b26@gmail.com,TKT-013902,Damaged Item,3
user_eb307efe@gmail.com,TKT-013903,Late Delivery,5
user_ddb9c76a@gmail.com,TKT-013904,Late Delivery,2
user_8e2360ce@gmail.com,TKT-013905,Late Delivery,2
user_c91276cc@gmail.com,TKT-013906,Late Delivery,5
user_94881174@gmail.com,TKT-013907,Damaged Item,2
user_7dfdb145@gmail.com,TKT-013908,Late Delivery,1
user_8181d7d5@gmail.com,TKT-013909,Late Delivery,2
user_81e3fe00@gmail.com,TKT-013910,Late Delivery,3
user_63693d83@gmail.com,TKT-013911,Late Delivery,1
user_c7b32f84@gmail.com,TKT-013912,Damaged Item,3
user_753d7de6@gmail.com,TKT-013913,Late Delivery,2
user_9b0dd385@gmail.com,TKT-013914,Damaged Item,2
user_0e2ebf38@gmail.com,TKT-013915,Late Delivery,3
user_220b9d00@gmail.com,TKT-013916,Late Delivery,1
user_a2649503@gmail.com,TKT-013917,Late Delivery,4
user_5aeeed50@gmail.com,TKT-013918,Late Delivery,2
user_4eaf709a@gmail.com,TKT-013919,Late Delivery,4
user_f9ff3695@gmail.com,TKT-013920,Damaged Item,1
user_2ad36ab0@gmail.com,TKT-013921,Late Delivery,2
user_691760d3@gmail.com,TKT-013922,Damaged Item,5
user_77e0a2e2@gmail.com,TKT-013923,Damaged Item,5
user_ea15e413@gmail.com,TKT-013924,Damaged Item,3
user_6ec442f3@gmail.com,TKT-013925,Late Delivery,2
user_c4c85e60@gmail.com,TKT-013926,Late Delivery,1
user_a7986e02@gmail.com,TKT-013927,Late Delivery,5
user_d002a7e7@gmail.com,TKT-013928,Damaged Item,5
